1_id	1_span	1_anno_scriptorium:func	1_anno_scriptorium:lang	1_anno_scriptorium:lemma	1_anno_scriptorium:norm	1_anno_scriptorium:pos	1_meta_annis:doc	2_id	2_span	2_anno_scriptorium:func	2_anno_scriptorium:lang	2_anno_scriptorium:lemma	2_anno_scriptorium:norm	2_anno_scriptorium:pos
52008516	ϩⲛ	case	'NULL'	ϩⲛ	ϩⲛ	PREP	40_Matthew_02	52008538	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52008521	ⲛⲉⲙⲁⲛϣⲁ	obl	'NULL'	ⲛⲉⲙⲁⲛϣⲁ	ⲛⲉⲙⲁⲛϣⲁ	N	40_Matthew_02	52008538	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52008526	ⲉϩⲣⲁⲓ	advmod	'NULL'	ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ	ADV	40_Matthew_02	52008538	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52008531	ⲉ	case	'NULL'	ⲉ	ⲉ	PREP	40_Matthew_02	52008538	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52008535	ⲧ	det	'NULL'	ⲡ	ⲧ	ART	40_Matthew_02	52008538	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52008538	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_02	52008542	.	punct	'NULL'	.	.	PUNCT
52008538	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_02	52008547	ⲉ	mark	'NULL'	ⲉⲣⲉ	ⲉ	CCIRC
52008538	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_02	52008551	ⲩ	nsubj	'NULL'	ⲛⲧⲟⲟⲩ	ⲩ	PPERS
52008538	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_02	52008554	ϫⲱ	advcl	'NULL'	ϫⲱ	ϫⲱ	V
52008538	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	nmod	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_02	52008558	ⲙⲙⲟ	case	'NULL'	ⲛ	ⲙⲙⲟ	PREP
52008741	ϥ	nsubj	'NULL'	ⲛⲧⲟϥ	ϥ	PPERS	40_Matthew_02	52008762	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52008744	ϣⲧⲟⲣⲧⲣ	parataxis	'NULL'	ϣⲧⲟⲣⲧⲣ	ϣⲧⲟⲣⲧⲣ	V	40_Matthew_02	52008762	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52008748	ⲉⲙⲁⲧⲉ	advmod	'NULL'	ⲉⲙⲁⲧⲉ	ⲉⲙⲁⲧⲉ	ADV	40_Matthew_02	52008762	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52008752	ⲙⲛ	case	'NULL'	ⲙⲛ	ⲙⲛ	PREP	40_Matthew_02	52008762	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52008757	ⲧ	det	'NULL'	ⲡ	ⲧ	ART	40_Matthew_02	52008762	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52008762	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_02	52008765	ⲧⲏⲣ	advmod	'NULL'	ⲧⲏⲣ	ⲧⲏⲣ	IMOD
52008762	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_02	52008770	ⲥ	det	'NULL'	ⲛⲧⲟⲥ	ⲥ	PPERO
52008762	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_02	52008773	ⲛⲙⲙⲁ	case	'NULL'	ⲙⲛ	ⲛⲙⲙⲁ	PREP
52008762	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_02	52008778	ϥ	nmod	'NULL'	ⲛⲧⲟϥ	ϥ	PPERO
52008762	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_02	52008781	.	punct	'NULL'	.	.	PUNCT
52012434	ⲉⲃⲟⲗ	advmod	'NULL'	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ	ADV	40_Matthew_03	52012456	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	dislocated	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52012439	ⲉⲣⲁⲧ	case	'NULL'	ⲉⲣⲁⲧ	ⲉⲣⲁⲧ	PREP	40_Matthew_03	52012456	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	dislocated	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52012443	ϥ	nmod	'NULL'	ⲛⲧⲟϥ	ϥ	PPERO	40_Matthew_03	52012456	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	dislocated	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52012447	ⲛϭⲓ	case	'NULL'	ⲛϭⲓ	ⲛϭⲓ	PTC	40_Matthew_03	52012456	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	dislocated	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52012452	ⲧ	det	'NULL'	ⲡ	ⲧ	ART	40_Matthew_03	52012456	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	dislocated	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52012456	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	dislocated	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_03	52012460	ⲧⲏⲣ	advmod	'NULL'	ⲧⲏⲣ	ⲧⲏⲣ	IMOD
52012456	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	dislocated	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_03	52012464	ⲥ	det	'NULL'	ⲛⲧⲟⲥ	ⲥ	PPERO
52012456	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	dislocated	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_03	52012468	.	punct	'NULL'	.	.	PUNCT
52012456	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	dislocated	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_03	52012473	ⲙⲛ	cc	'NULL'	ⲙⲛ	ⲙⲛ	PREP
52012456	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	dislocated	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_03	52012478	ⲧ	det	'NULL'	ⲡ	ⲧ	ART
52017451	ⲙⲛ	cc	'NULL'	ⲙⲛ	ⲙⲛ	PREP	40_Matthew_04	52017474	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	conj	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52017456	ⲧ	det	'NULL'	ⲡ	ⲧ	ART	40_Matthew_04	52017474	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	conj	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52017461	ⲇⲉⲕⲁⲡⲟⲗⲓⲥ	conj	Greek	ⲇⲉⲕⲁⲡⲟⲗⲓⲥ	ⲇⲉⲕⲁⲡⲟⲗⲓⲥ	N	40_Matthew_04	52017474	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	conj	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52017464	ⲙⲛ	cc	'NULL'	ⲙⲛ	ⲙⲛ	PREP	40_Matthew_04	52017474	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	conj	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52017469	ⲧ	det	'NULL'	ⲡ	ⲧ	ART	40_Matthew_04	52017474	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	conj	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52017474	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	conj	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_04	52017477	ⲙⲛ	cc	'NULL'	ⲙⲛ	ⲙⲛ	PREP
52017474	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	conj	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_04	52017482	ⲧ	det	'NULL'	ⲡ	ⲧ	ART
52017474	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	conj	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_04	52017487	ⲓⲟⲩⲇⲁⲓⲁ	conj	Hebrew	ⲓⲟⲩⲇⲁⲓⲁ	ⲓⲟⲩⲇⲁⲓⲁ	N
52017474	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	conj	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_04	52017490	ⲙⲛ	cc	'NULL'	ⲙⲛ	ⲙⲛ	PREP
52017474	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	conj	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_04	52017495	ⲡⲉ	det	'NULL'	ⲡ	ⲡⲉ	ART
52021905	ⲡⲉ	cop	'NULL'	ⲡⲉ	ⲡⲉ	COP	40_Matthew_05	52021928	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	acl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52021910	ⲟⲩⲇⲉ	cc	Greek	ⲟⲩⲇⲉ	ⲟⲩⲇⲉ	CONJ	40_Matthew_05	52021928	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	acl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52021915	ⲙⲡⲣ	advmod	'NULL'	ⲙⲡⲣ	ⲙⲡⲣ	NEG	40_Matthew_05	52021928	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	acl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52021920	ⲱⲣⲕ	conj	'NULL'	ⲱⲣⲕ	ⲱⲣⲕ	V	40_Matthew_05	52021928	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	acl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52021923	ⲛⲧ	mark	'NULL'	ⲉⲧⲉⲣⲉ	ⲛⲧ	CREL	40_Matthew_05	52021928	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	acl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52021928	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	acl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_05	52021931	ϫⲉ	mark	'NULL'	ϫⲉ	ϫⲉ	CONJ
52021928	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	acl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_05	52021936	ⲧ	det	'NULL'	ⲡ	ⲧ	ART
52021928	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	acl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_05	52021941	ⲡⲟⲗⲓⲥ	conj	Greek	ⲡⲟⲗⲓⲥ	ⲡⲟⲗⲓⲥ	N
52021928	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	acl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_05	52021944	ⲙ	case	'NULL'	ⲛ	ⲙ	PREP
52021928	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	acl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_05	52021949	ⲡ	det	'NULL'	ⲡ	ⲡ	ART
52068794	ϩⲉⲛ	det	'NULL'	ⲟⲩ	ϩⲉⲛ	ART	40_Matthew_15	52068817	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52068799	ⲅⲣⲁⲙⲙⲁⲧⲉⲩⲥ	conj	Greek	ⲅⲣⲁⲙⲙⲁⲧⲉⲩⲥ	ⲅⲣⲁⲙⲙⲁⲧⲉⲩⲥ	N	40_Matthew_15	52068817	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52068802	ⲉⲃⲟⲗ	case	'NULL'	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ	ADV	40_Matthew_15	52068817	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52068807	ϩⲛ	fixed	'NULL'	ϩⲛ	ϩⲛ	PREP	40_Matthew_15	52068817	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52068814	ⲧ	det	'NULL'	ⲡ	ⲧ	ART	40_Matthew_15	52068817	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52068817	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_15	52068822	ⲉ	mark	'NULL'	ⲉⲣⲉ	ⲉ	CCIRC
52068817	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_15	52068826	ⲩ	nsubj	'NULL'	ⲛⲧⲟⲟⲩ	ⲩ	PPERS
52068817	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_15	52068829	ϫⲱ	acl	'NULL'	ϫⲱ	ϫⲱ	V
52068817	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_15	52068831	ⲙⲙⲟ	case	'NULL'	ⲛ	ⲙⲙⲟ	PREP
52068817	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_15	52068837	ⲥ	obj	'NULL'	ⲛⲧⲟⲥ	ⲥ	PPERO
52075975	ϥ	nsubj	'NULL'	ⲛⲧⲟϥ	ϥ	PPERS	40_Matthew_16	52075994	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52075978	ⲃⲱⲕ	xcomp	'NULL'	ⲃⲱⲕ	ⲃⲱⲕ	V	40_Matthew_16	52075994	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52075982	ⲉϩⲣⲁⲓ	advmod	'NULL'	ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ	ADV	40_Matthew_16	52075994	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52075987	ⲉ	case	'NULL'	ⲉ	ⲉ	PREP	40_Matthew_16	52075994	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52075991	ⲧ	det	'NULL'	ⲡ	ⲧ	ART	40_Matthew_16	52075994	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52075994	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_16	52075998	ⲛ	aux	'NULL'	ⲛⲧⲉ	ⲛ	ACONJ
52075994	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_16	52076002	ϥ	nsubj	'NULL'	ⲛⲧⲟϥ	ϥ	PPERS
52075994	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_16	52076005	ϣⲡ	advcl	'NULL'	ϣⲱⲡ	ϣⲡ	V
52075994	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_16	52076008	ϩⲁϩ	obj	'NULL'	ϩⲁϩ	ϩⲁϩ	N
52075994	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_16	52076012	ⲛ	case	'NULL'	ⲛ	ⲛ	PREP
52091502	ⲛⲁ	aux	'NULL'	ⲛⲁ	ⲛⲁ	FUT	40_Matthew_20	52091522	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52091506	ⲃⲱⲕ	root	'NULL'	ⲃⲱⲕ	ⲃⲱⲕ	V	40_Matthew_20	52091522	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52091510	ⲉϩⲣⲁⲓ	advmod	'NULL'	ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ	ADV	40_Matthew_20	52091522	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52091515	ⲉ	case	'NULL'	ⲉ	ⲉ	PREP	40_Matthew_20	52091522	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52091519	ⲧ	det	'NULL'	ⲡ	ⲧ	ART	40_Matthew_20	52091522	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
52091522	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_20	52091526	.	punct	'NULL'	.	.	PUNCT
52091522	ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	obl	Hebrew	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	40_Matthew_20	52091531	ⲁ	aux	'NULL'	ⲁ	ⲁ	APST
